class,subclass,dataset,text,minimalpair,length in words,word length,length in characters,average concreteness,average AoA,Flan-T5-xxl perplexity,GPT2-xl perplexity,GPT2-base perplexity,Flan-T5-base perplexity,XLNet-base-cased perplexity,OPT-125m perplexity,XLNet-large-cased perplexity,OPT-13b perplexity,OPT-13b recognition,Flan-T5-xxl recognition,GPT2-xl recognition,XLNet-large-cased recognition,Average word frequency
3,Fused head,CLAIRE,Think you ought to make some dough off this? ,1817,9,4.0,45,2.876948213,6.656604459,97.87182312,73.30124664,145.9104614,210.8499405,18.40325165,100.1162792,40.95350647,75.86157901,Correct-A,Correct-B,Incorrect-A,Incorrect-A,0.078690745
3,Fused head,CLAIRE,Aim to memorize each polyatomic ion and its respective in order to write ionic compounds correctly and with ease. ,1818,19,5.0,114,2.44868778,8.028126179,40.84622109,133.1712494,166.1818085,98.83544231,5.663856506,249.9614022,7.050626755,61.06046281,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.144087236
3,Fused head,CLAIRE,"These foods are often high in salt and fat, plus many, like chips, encourage you to keep eating. ",1819,18,4.388888889,97,2.837644541,7.371686748,38.50758762,31.14924812,56.86941528,70.13426739,3.627641439,52.16733683,11.14387608,23.79432115,Incorrect-A,Correct-B,Correct-A,Correct-A,0.096636973
3,Fused head,CLAIRE,"Of course, asking in person can be the most effective, because it gives the hiring manager a chance to actually meet you. ",1820,22,4.545454545,122,2.627448577,7.213167388,24.89409443,20.35125542,34.18243027,29.61088027,4.206931591,27.23709238,6.550004482,15.23147659,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.164291609
3,Fused head,CLAIRE,"While some are naturally good with children, many feel uncomfortable or impatient around them. ",1821,14,5.785714286,95,2.246342919,7.125341734,47.40588088,58.08620834,126.4066086,69.6390333,11.13582325,80.46379802,17.67187691,33.83325927,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.029921252
3,Fused head,CLAIRE,"This will also allow you a space to explain what you can offer the company and how your professional skills will benefit them, if hired. ",1822,25,4.48,137,2.541802713,6.512890731,21.50402071,31.62248421,56.3877182,41.20771704,3.613206863,43.94179868,5.054403782,21.28499729,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.126917537
3,Fused head,CLAIRE,"Once you find some that you like, go to their shows. ",1823,11,3.818181818,53,2.910800079,6.402964382,38.86102192,38.47317505,57.31386185,61.38318892,34.14368439,31.77990498,15.6661377,21.35086253,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-A,0.093477416
3,Fused head,CLAIRE,"A support group or some other group activity can give you a chance to step outside yourself and do things that benefits other, which in turn may help you. ",1824,29,4.344827586,155,2.88245982,5.992847977,31.52187302,36.05846405,48.13271713,48.43957821,4.367473602,39.49907132,5.70156002,19.35598143,Correct-A,Correct-B,Correct-A,Correct-A,0.088589448
3,Fused head,CLAIRE,Make sure you know at least a little of the language. ,1825,11,3.909090909,54,2.386593992,6.009901382,22.10813404,14.00629139,34.7830925,27.1210876,21.91465569,23.81804615,64.25094604,12.68178984,Incorrect-A,Incorrect-A,Incorrect-Neither,Incorrect-A,0.201796034
3,Fused head,CLAIRE,5. Purchase your own or go out to eat. ,1826,9,3.333333333,39,2.509866763,6.339570911,96.08559699,78.1529541,96.94168091,189.9594135,13.29803371,49.8630764,48.31945801,61.50727171,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.087357353
3,Fused head,CLAIRE,"Melt the miso by putting it into a cup, and pour a little of dashi on it to melt it down. ",1827,21,3.285714286,90,2.600361988,6.304571829,19.65167872,31.83531761,41.5833168,52.60387435,7.152344704,29.78430852,6.99501276,22.41545126,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.197178244
3,Fused head,CLAIRE,"Give your customers the personal touch by responding to their messages and emails in a polite, friendly. ",1828,17,5.176470588,105,2.561404041,7.298218675,29.58952507,28.53525352,78.47316742,42.90062254,8.123674393,62.42664548,38.36400986,37.84264646,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.184299516
3,Fused head,CLAIRE,2. Repeat this until you can feel the entrails loosen. ,1829,10,4.5,55,2.952880087,7.56435012,78.80280594,49.98037338,58.20257187,76.58792786,8.774875641,49.85009609,7.473963737,50.34154262,Incorrect-A,Correct-B,Correct-A,Correct-A,0.133184165
3,Fused head,CLAIRE,This will teach you how to bypass group policy application restrictions on Microsoft Windows if you have access to running Java applications. ,1830,22,5.454545455,142,2.91170917,7.676273385,65.76301298,62.17802048,82.26584625,108.2362822,4.860417366,92.45137713,14.08525181,54.9155697,Incorrect-B,Correct-B,Correct-B,Incorrect-Neither,0.078278275
3,Fused head,CLAIRE,Some can be easily applied but others will take hard work and determination to succeed. ,1831,15,4.866666667,88,2.601253391,7.242911756,55.16161096,42.87704086,63.9848671,57.19114716,11.23536301,41.23287591,12.51135731,26.98173872,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.092683924
3,Fused head,CLAIRE,This improves the quality of your soil and helps prevent disease. ,1832,11,5.0,66,2.593187984,7.73302757,44.99499305,42.0326004,64.0256424,41.34567973,18.94839668,38.50818438,38.71170425,28.09126059,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.202897559
3,Fused head,CLAIRE,2. Roll all of the dice. ,1833,6,3.166666667,25,2.413133479,7.628654867,143.6396263,49.86414719,61.94458771,356.1448751,26.49923325,32.68401186,405.5345764,50.12736135,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.276018567
3,Fused head,CLAIRE,Complex neutrals are made by mixing neutral with more complicated shades. ,1834,11,5.727272727,74,2.414097075,8.928658673,193.2419818,92.12941742,380.5519714,297.651213,10.6935482,167.7888617,269.3697815,120.3548394,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.042396
3,Fused head,CLAIRE,This is written more specifically for middle to high schoolers. ,1835,10,5.4,64,2.602253391,7.639968434,69.09008047,62.47697067,73.35501862,73.72001764,22.01293945,34.60541464,18.53564453,33.19132611,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.107469985
3,Fused head,CLAIRE,Most find that symptoms subside within three weeks but some experience these symptoms for up to three months. ,1836,18,5.111111111,110,2.612296377,7.102843741,30.01487541,30.5881176,48.70616531,65.98345381,14.71038628,50.59676946,9.122213364,24.41306469,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.062085611
3,Fused head,CLAIRE,5. Check the fluid reservoirs in the engine bay and add more when needed. ,1837,14,4.285714286,74,2.921076273,6.873831305,53.91597185,44.22835159,81.33087921,124.2616723,9.808825493,56.701507,17.6879406,38.94878811,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.217652988
3,Fused head,CLAIRE,"Being a Grammar Nazi isn't necessarily an evil thing, but consistently correcting people's grammar can be annoying for some. ",1838,19,5.578947368,125,2.523887826,8.521805986,23.25240478,22.64456749,64.08627319,45.02906621,8.022402763,34.47983829,11.39229679,18.73359349,Incorrect-A,Incorrect-A,Incorrect-Neither,Incorrect-Neither,0.048342338
3,Fused head,CLAIRE,Repeat this until the sorbet becomes smooth. ,1839,7,5.428571429,45,2.430361988,8.5439166,101.0788107,62.64665604,246.8356628,113.1260575,34.63294983,216.8344541,75.03663635,162.7316504,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.16368383
3,Fused head,CLAIRE,"For most people, a migraine headache may be one of the most excruciatingly painful they will ever experience. ",1840,18,5.111111111,110,2.618266715,7.402015411,14.33523085,17.04278183,22.99467659,20.98031433,6.906383514,21.21579923,12.26384735,16.30005839,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-A,0.126735503
3,Fused head,CLAIRE,"If you have collaborated with any coworkers on these, suggest to your boss that they take the lead in your absence. ",1841,21,4.523809524,116,2.686730228,6.366761826,34.73100119,47.16186905,76.97212982,51.26730418,6.248434544,44.14780888,4.842422009,29.75289549,Correct-A,Correct-A,Incorrect-A,Incorrect-A,0.133260341
3,Fused head,CLAIRE,This is especially helpful if you have whole sweet potatoes that are on the brink of turning bad. ,1842,18,4.444444444,98,2.443822271,7.545622471,27.5951904,34.77901077,45.98775101,36.07845034,7.981154919,40.07393175,12.9562254,24.2638072,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.135629215
3,Fused head,CLAIRE,Retirement can be a new and frightening experience for many. ,1843,10,5.1,61,2.384253391,6.350204513,32.31141953,30.58490181,89.1809845,55.6215337,10.10446167,54.211586,291.8202209,31.47047206,Correct-A,Incorrect-B,Correct-A,Correct-A,0.144133903
3,Fused head,CLAIRE,"At some points in time it may be tempting to work full time at a minimum wage job and disregard high school, but without either one of these, there is no way to gain admission to college. ",1844,37,4.081081081,188,2.51463067,6.404008011,26.23978483,21.6474781,32.36230469,33.30263269,3.917266607,28.17782465,5.198321819,18.92355637,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.118236634
3,Fused head,CLAIRE,"Because of this, you should look for recurring ideas between the two. ",1845,12,4.833333333,70,2.550422319,7.639362361,48.53966025,43.82334518,54.04272461,61.66773405,8.785455704,59.11371756,16.59589195,50.53095924,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.166133297
3,Fused head,CLAIRE,"If you're one of those people, this is for you. ",1846,10,3.8,48,2.546506783,7.710358534,15.50002485,8.209243774,12.31128311,14.49909989,9.644839287,8.763677941,5.805614948,8.317196455,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.122278131
3,Fused head,CLAIRE,This makes it a lot easier to get the images online. ,1847,11,3.818181818,53,2.463187984,7.242071576,32.80218749,29.72916985,33.2624321,32.57636504,18.83491898,24.35758834,56.0649147,24.47863937,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.189047662
3,Fused head,CLAIRE,"Each can be decorated differently, depending on who is creating them. ",1848,11,5.363636364,70,2.761369803,8.105559855,51.08639256,32.89170074,37.19953537,44.94447278,8.896862984,48.49542619,13.4124651,37.08851072,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.050286995
3,Fused head,CLAIRE,This works because microwaves and wireless networks operate on very nearly the same electromagnetic frequency (between 2.4 and 2.5 GHz). ,1849,20,5.85,137,2.605193435,8.596795427,30.33987791,25.97012329,33.21516037,54.76345805,5.26366806,26.8100835,8.647049904,15.17993904,Incorrect-A,Incorrect-B,Incorrect-B,Correct-A,0.116832722
3,Fused head,CLAIRE,Get a duplicate card and place that on the bottom of the deck. ,1850,13,3.846153846,63,2.650964147,5.914882087,55.89005618,27.03747368,29.90410233,64.73681481,5.743790627,29.60888242,32.00525665,21.33003751,Correct-A,Incorrect-B,Correct-A,Incorrect-Neither,0.296278582
3,Fused head,CLAIRE,Use this when you have forced your opponent back behind the baseline with a series of deep and powerful shots. ,1851,20,4.55,111,2.573126696,6.30809681,57.20552071,49.8347435,79.22013855,107.1356331,13.03503227,76.9348108,13.63280392,39.54999527,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.157528468
3,Fused head,CLAIRE,"Sometimes it can be hard to find your name, but this should help. ",1852,13,4.076923077,66,2.641446221,6.583563482,33.33529784,16.69798851,24.84276581,28.89272988,4.670725822,24.10770732,9.573214531,19.63120983,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.086183417
3,Fused head,CLAIRE,This will teach you how to build a basic catapult. ,1853,10,4.1,51,2.630253391,6.433981113,23.33057603,42.72676849,47.46309662,29.4038731,8.752393723,33.99529827,29.57455254,34.73791611,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.113793653
3,Fused head,CLAIRE,You might find that this does not work on everyone. ,1854,10,4.2,52,2.575253391,7.399425927,53.8590947,30.86817932,46.21603394,56.79185674,21.07015419,21.19081108,16.71552658,21.80838359,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.062131631
3,Fused head,CLAIRE,"Whatever the reason, this is for you! ",1855,7,4.428571429,38,2.271257267,8.186401753,46.93397232,24.5552063,35.52848816,52.90030272,4.112980843,45.20023972,24.65204239,33.38933068,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.228517818
3,Fused head,CLAIRE,Always drive with caution if you believe there are any nearby. ,1856,11,4.727272727,63,2.427503083,6.877866564,68.82886269,96.93802643,111.419899,99.15246408,45.1565094,66.99493526,29.55893707,60.66631741,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.044455186
3,Fused head,CLAIRE,Then connect the negative clamp to the negative at the other end of the battery pack and connect the other clamp to the negative terminal of your application. ,1857,28,4.678571429,159,2.386519068,6.120040148,23.25238814,20.16149139,35.60109711,52.40472572,5.100371361,29.4836617,16.18339348,15.97493052,Correct-B,Correct-B,Incorrect-Neither,Incorrect-Neither,0.322969027
3,Fused head,CLAIRE,"Some like tricks, some like races, and some like speed control. ",1858,11,4.818181818,64,2.537733439,6.766363206,104.3682361,62.80383301,89.03244019,113.1710007,5.824306488,72.64703544,29.37192917,47.89809701,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.0618766
3,Fused head,CLAIRE,1. Gather the following: ,1859,4,5.25,25,2.634700218,9.245961551,177.4589068,61.63028336,75.62447357,189.6450905,11.57438087,35.50697265,27.58157539,42.09584272,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.250057196
3,Fused head,CLAIRE,"A jury will pick up on these, and it may influence their opinion of your testimony. ",1860,16,4.25,84,2.877425054,6.939661763,52.22832944,79.39742279,96.42372894,130.926947,6.913120747,75.58333661,12.42295837,42.36597315,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.104570041
3,Added compound,CLAIRE,A vehicle with underinflated tires consumes more fuel. ,1861,8,5.875,55,3.023916848,8.725428417,75.08878598,44.4253006,103.6616592,152.7908359,20.50378799,77.59465949,19.35787392,31.27553882,Correct-A,Correct-B,Incorrect-A,Incorrect-A,0.025912499
3,Added compound,CLAIRE,Take bells or bullhorns. ,1862,4,5.25,25,2.707200218,9.285925301,229.7643359,312.1445618,250.0701294,231.2838986,159.5934906,409.7560807,1570.347412,175.1125024,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.028084254
3,Added compound,CLAIRE,Adding sugar to rabbit treats can cause obesity and dental problems. ,1863,11,5.272727273,69,3.207163716,7.1047052,101.9606607,92.58721161,244.1226196,102.8811058,50.90628815,185.8902242,429.9228516,66.22629333,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.104174884
3,Added compound,CLAIRE,Be sure you have permission from the owner to remove rocks from the property before doing this. ,1864,17,4.647058824,96,2.525223581,6.206189012,31.36937235,31.57900429,46.80669022,47.31731865,6.334623814,22.80313011,9.046533585,15.02220082,Correct-A,Correct-B,Incorrect-Neither,Incorrect-A,0.173769404
3,Added compound,CLAIRE,Wash your hands thoroughly with soap and water and dry them before handling your lenses. ,1865,15,4.933333333,89,2.851920058,6.396176951,24.13324073,14.03965378,43.13128662,39.0973514,20.21776199,23.87327262,42.63928986,10.39765595,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.098932344
3,Added compound,CLAIRE,1. Stop the practice of boarding patients. ,1866,7,5.142857143,43,2.595542982,8.110344886,189.9052546,201.6998749,270.5967712,226.2475844,15.2288332,102.3267339,286.9320679,133.8072661,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.224644609
3,Added compound,CLAIRE,This makes them very different from purring cats and dogs which use a whole vocal range to communicate. ,1867,18,4.777777778,104,2.638059324,7.235655078,49.21420487,42.70519638,77.6585083,106.3032656,7.72811079,60.47214617,11.73728943,40.89078928,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.094364913
3,Added compound,CLAIRE,The trip will take 3-4 hours and offers a scenic view of Thailand’s landscape. ,1868,14,4.642857143,79,2.75411441,7.776573743,33.17453015,69.88652802,108.8743668,35.62009098,7.762792587,33.07450049,10.85661125,22.63116149,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.116873511
3,Added compound,CLAIRE,You can see the new language option from the toolbar; ,1869,10,4.4,54,2.608253391,6.208955813,93.36256299,79.94108582,115.1589203,70.18652423,4.788547993,76.76415655,82.31971741,87.61726916,Incorrect-A,Correct-B,Incorrect-A,Incorrect-A,0.225736473
3,Added compound,CLAIRE,"Just in case, pack a light jacket, and if you tend to get sea-sick, then have some extra pills handy. ",1870,20,4.1,102,2.601380087,6.78930252,25.40866495,27.36288834,77.70295715,40.42444827,3.405999184,48.70452735,4.136119366,18.24343874,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.108447222
3,Added compound,CLAIRE,"4. Undergo surgery, if necessary. ",1871,5,5.8,34,2.667013566,9.871726454,66.19453231,54.68371582,115.6977158,97.1559394,17.66746521,36.25131147,57.46661758,53.45867982,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.009872517
3,Added compound,CLAIRE,Many cameras advertise image stabilizers to stop blur. ,1872,8,5.875,55,3.004383479,8.621488534,191.3481609,267.0299683,476.1159058,736.0814444,14.33692265,204.3046018,172.7310486,148.9453023,Correct-A,Correct-A,Incorrect-A,Incorrect-A,0.06787469
3,Added compound,CLAIRE,"Once you have them, put on a pair of gloves. ",1873,10,3.5,45,2.815880087,6.21731972,23.80820705,15.56658268,27.84648895,30.99642839,8.451330185,23.07627771,13.89618015,17.34665606,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.132653254
3,Added compound,CLAIRE,There a lot of other plants related to thistles that are omitted from this article. ,1874,15,4.6,84,2.376088986,7.659435631,51.57134675,35.71707916,38.0563736,49.51848995,8.377645493,43.7473143,18.61572647,43.35409114,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.135511951
3,Added compound,CLAIRE,Use the Unique Rand Card or other travel money card to protect yourself from debit and credit card fraud. ,1875,19,4.578947368,106,2.99533341,7.381826544,113.3897126,103.9827576,95.16766357,90.5672391,11.60240459,96.91316252,16.60220909,68.64734442,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.125652209
3,Added compound,CLAIRE,Tighten the knot. ,1876,3,5.0,18,2.500844638,8.661271045,137.661861,88.72521973,107.2780533,133.4760221,76.05648041,34.1083495,1557.309814,53.94687023,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.333384174
3,Added compound,CLAIRE,"However, here is one great technique for beginners: ",1877,8,5.5,52,2.575316739,7.663068525,107.6154848,76.65306854,75.72171783,90.96390331,11.48804951,67.38792908,16.28063583,69.80559664,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.068055418
3,Added compound,CLAIRE,"In fact, you can keep a tank without a heater. ",1878,10,3.7,47,3.000880087,6.55737222,63.84646814,56.44028091,92.19749451,49.04454879,11.82289505,35.35317494,14.050313,23.87613579,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.09840576
3,Added compound,CLAIRE,Close your eyes and imagine that you’re under a beautiful waterfall during your shower. ,1879,14,5.285714286,88,2.624200062,6.255453729,23.587418,77.2555542,151.64534,35.63833752,12.83696365,38.16587477,35.41041183,21.57369591,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.0934045
3,Added compound,CLAIRE,"At the earliest, results can be expected two to three days after the samples are sent in. ",1880,17,4.294117647,90,2.75691775,7.898373742,30.07440158,29.7516613,50.61153793,44.14515649,7.89554739,35.93117972,8.647068977,21.47526234,Incorrect-B,Correct-B,Incorrect-Neither,Incorrect-Neither,0.168347389
3,Added compound,CLAIRE,Your certificate of registration will serve as proof that you have a valid copyright. ,1881,14,5.142857143,86,2.713752422,7.134400367,27.52703518,30.83876419,36.06961823,45.36861326,7.407077312,41.69862994,26.47583008,25.66289409,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.105071569
3,Added compound,CLAIRE,The easiest way is to pick the seed out of the gel with the tip of a knife before moving on to drying. ,1882,23,3.47826087,103,2.636631909,5.92075371,42.67695205,32.30997086,41.45548248,48.11880044,7.277077198,37.9582823,5.684793472,24.29566263,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.267224421
3,Added compound,CLAIRE,1. Find a tree. ,1883,4,3.0,16,2.642200218,8.973370801,123.2028622,78.4081192,135.9539032,227.1430567,14.11082745,45.04186506,65.02329254,42.18827922,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.098186012
3,Added compound,CLAIRE,"If you have to return it overdue, then you will be charged a late fee and you don't want that. ",1884,20,3.75,95,2.717566739,6.528337117,17.96564979,17.56013107,28.55250359,18.27043911,6.044397831,22.55828081,6.721900463,13.20623351,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.113062431
3,Added compound,CLAIRE,Keep a journal. ,1885,3,4.333333333,16,2.510844638,8.297816712,85.68018668,61.7772789,131.6455536,159.19409,1301.752686,73.83100707,1703.209106,39.03638953,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.130889262
3,Added compound,CLAIRE,Gently place the back of the book into the fold on the back of your cover. ,1886,16,3.6875,75,2.76390837,5.365548008,34.41910026,27.45434189,33.2954483,42.15494857,12.00230408,35.1344429,16.25635719,22.71196015,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.342126161
3,Added compound,CLAIRE,Make a storm survival kit. ,1887,5,4.4,27,2.914506783,7.660690027,185.8039981,241.216156,498.1117554,242.3319026,22.16676712,227.476355,211.3981934,127.1675156,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.078849095
3,Added compound,CLAIRE,"If you are worried about bringing it up because you are taking the drug illegally, try speaking in hypotheticals. ",1888,19,5.0,114,2.835529886,7.336405713,49.87972278,39.19942474,55.35438156,52.34628519,6.90648222,31.74952849,5.476529121,21.42922061,Incorrect-A,Correct-B,Correct-A,Correct-A,0.108834353
3,Added compound,CLAIRE,"Choose a flavor your child will love like grape, bubblegum, strawberry or cherry. ",1889,13,5.307692308,82,2.894235987,6.70606179,28.30714192,31.45825958,45.73119354,50.82710839,10.26147938,68.12238365,43.83073044,26.8834811,Incorrect-A,Correct-A,Correct-B,Correct-B,0.053028324
3,Added compound,CLAIRE,Write out some vows for the soon-to-be-married couple to say. ,1890,10,5.2,62,2.589506783,7.020171727,32.51668523,21.15903664,44.33560562,45.54910217,16.65655708,36.52041948,23.69094658,15.18726603,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.183901621
3,Added compound,CLAIRE,"If you've managed to make it through the morning without blowing your cover and you'd like to continue dating her, ask for her number as she (or you) leaves. ",1891,29,4.448275862,158,2.649315023,6.848418265,25.78223695,23.53006935,31.49160767,39.02127789,3.417165518,23.69478144,5.787661552,17.75019351,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.114018469
3,Added compound,CLAIRE,The toys will be great targets. ,1892,6,4.333333333,32,2.568133479,8.448349867,652.8675423,369.0246277,486.4301147,456.8601153,20.65093231,103.4498261,214.1691132,132.9436667,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.029886854
3,Added compound,CLAIRE,6. Clean up your registry. ,1893,5,4.4,27,3.061760174,8.00382404,269.9332138,123.164856,327.6328125,455.6948108,13.29300976,94.00893183,267.1760559,71.69034164,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.025046228
3,Added compound,CLAIRE,"Now, feed the power cable into the trailer until your excess wire has officially disappeared into the trailer. ",1894,18,5.166666667,111,2.739170435,7.315219797,128.5832356,100.7216721,159.8558807,207.1018018,9.454620361,136.479629,12.41840744,104.1947943,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.177599746
3,Added compound,CLAIRE,2. Line a large baking sheet with foil. ,1895,8,4.0,40,3.121100109,7.800689284,42.50948592,21.94793701,81.22828674,169.6993657,14.98346615,56.33020693,89.30796814,27.57377024,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.067457261
3,Added compound,CLAIRE,Make sure you put the sign in front of the code. ,1896,11,3.454545455,49,2.757503083,5.51141383,50.72592593,25.37412834,50.10230637,41.43899815,14.22308636,22.22011952,26.79005814,23.42856899,Incorrect-A,Correct-B,Incorrect-Neither,Correct-A,0.280798639
3,Added compound,CLAIRE,"Without any custom configuration, most systems should still function adequately with their default settings. ",1897,14,6.785714286,109,2.492504845,9.019665962,105.9758109,62.27290726,111.6483231,183.2316239,6.087958336,94.45962305,6.33250618,55.88789753,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.018933613
3,Added compound,CLAIRE,"Kite fishing is a fun, effective way to catch fish in both shallow and deep waters. ",1898,16,4.25,84,2.863675054,6.621430642,20.07854654,21.90330505,28.96197319,33.7526262,6.659984112,25.03466177,25.22717857,19.47909336,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.13015117
3,Added compound,CLAIRE,Do you want to write for the paper? ,1899,8,3.5,36,2.617816739,5.965048392,37.97093625,19.69972992,31.74678802,45.92482696,8.682945251,21.26089579,34.79876709,16.26090114,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.240920459
3,Added compound,CLAIRE,"The Dynamic Link Library, or DLL file, is a mainstay of traditional programming. ",1900,13,5.230769231,81,2.434143746,9.335832195,33.77461845,38.34991837,59.19283676,77.88168016,9.830108643,53.62276232,11.96268177,25.08772022,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.098383847
3,Added compound,CLAIRE,2. Lie down with your back against the ground and your legs straightened out in front of you with one leg on either side of the ball. ,1901,27,3.962962963,134,2.859679066,5.723870124,13.7239736,10.10510445,18.14830589,24.42017842,8.212979317,17.34841799,8.564078331,10.54650902,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.183012841
3,Added compound,CLAIRE,2. Keep up regular vet visits to check for problems. ,1902,10,4.3,53,3.021506783,7.712866827,112.5145495,57.36808014,120.4056396,156.2444304,8.78053093,57.35194363,19.60611534,44.79025122,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.083140816
3,Added compound,CLAIRE,You are prohibited from performing certain activities while in the U.S. on a business visa. ,1903,15,5.133333333,92,2.511173449,7.916226165,27.06240601,17.18800545,21.41455269,23.35151133,8.625981331,16.89728113,8.573405266,12.3779992,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.144703481
3,Added compound,CLAIRE,"If you are not in a spot that you can pull off, make sure your lights are on, honk your horn continuously, and use the center line as a guide. ",1904,30,3.766666667,143,2.889920058,6.287382218,20.49631421,18.9265213,25.12129211,24.87987178,2.944848776,18.10587407,3.962192535,16.101091,Incorrect-A,Correct-A,Incorrect-B,Correct-A,0.128358422
3,Added compound,CLAIRE,Spraying the pans with non-stick spray will allow for easy removal of loaves after they are done baking. ,1905,18,4.833333333,105,2.530074155,7.552784026,22.3363518,15.53532696,35.5088768,42.66245517,8.046427727,51.05065692,8.68748188,24.88998166,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-A,0.121879954
3,Added compound,CLAIRE,5. Keep the list as succinct and direct as possible. ,1906,10,4.3,53,2.349880087,8.32627082,34.95175451,44.85577011,43.98756409,37.55647909,10.00985909,38.79242748,42.44710922,42.90397756,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.178117169
3,Added compound,CLAIRE,Import your photos into the app. ,1907,6,4.5,33,2.534800145,7.934155534,84.44021248,56.51380157,127.3713608,104.7609352,35.37759399,87.02380963,195.01297,52.33475464,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.185963832
3,Added compound,CLAIRE,If your hair is well conditioned you wont need any oil at all. ,1908,13,3.846153846,63,2.818656455,6.949993713,35.69989927,28.15038109,59.07671738,56.01385119,14.61846256,29.06464746,9.970046997,19.25215964,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.045156746
