class,subclass,dataset,text,minimalpair,length in words,word length,length in characters,average concreteness,average AoA,Flan-T5-xxl perplexity,GPT2-xl perplexity,GPT2-base perplexity,Flan-T5-base perplexity,XLNet-base-cased perplexity,OPT-125m perplexity,XLNet-large-cased perplexity,OPT-13b perplexity,OPT-13b recognition,Flan-T5-xxl recognition,GPT2-xl recognition,XLNet-large-cased recognition,Average word frequency
3,Fused head,CLAIRE,2. Roll all six of the dice. ,1833,7,3.142857143,29,2.558400124,7.289122743,176.4850011,55.44858551,68.10688782,472.238678,23.065485,42.66351302,599.3261108,73.45103094,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.23702801
3,Fused head,CLAIRE,Complex neutrals are made by mixing neutral colors with more complicated shades. ,1834,12,5.75,81,2.560422319,9.101273206,129.3161091,60.66582489,228.1357117,207.2710362,7.68005085,89.63002334,127.5548553,61.65197473,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.038963534
3,Fused head,CLAIRE,This article is written more specifically for middle to high schoolers. ,1835,11,5.545454545,72,2.759321265,7.728153122,48.2884431,42.45263672,63.73656845,64.24227945,14.93792343,35.38235924,15.34127235,26.74340827,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.09841501
3,Fused head,CLAIRE,Most people find that symptoms subside within three weeks but some experience these symptoms for up to three months. ,1836,19,5.157894737,117,2.728491304,6.914273018,25.72653195,23.2558136,41.88819885,45.20793485,13.04824448,38.88452555,14.12919807,18.26116316,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.059910586
3,Fused head,CLAIRE,5. Check the fluid reservoirs in the engine bay and add more fluid when needed. ,1837,15,4.333333333,80,3.041671189,6.944909218,44.20349312,39.13724136,63.98080826,84.54891528,8.131850243,46.28977626,10.77180576,38.23540326,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.203180085
3,Fused head,CLAIRE,"Being a Grammar Nazi isn't necessarily an evil thing, but consistently correcting people's grammar can be annoying for some people. ",1838,20,5.6,132,2.521693435,8.338063887,20.57898267,19.26467133,53.90942764,38.77957373,7.66083622,28.67936306,9.59868145,16.4678769,Incorrect-A,Incorrect-A,Incorrect-Neither,Incorrect-Neither,0.047111323
3,Fused head,CLAIRE,Repeat this method until the sorbet becomes smooth. ,1839,8,5.5,52,2.427816739,8.869677025,76.52382563,66.55737305,211.7110138,96.70700023,19.05356789,174.7077447,36.37770844,131.7818444,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.143679351
3,Fused head,CLAIRE,"For most people, a migraine headache may be one of the most excruciatingly painful things they will ever experience. ",1840,19,5.157894737,117,2.640266728,7.591384762,10.3817901,11.95590687,18.25957489,18.14486194,5.83473444,15.27936724,7.792519569,11.35160561,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-A,0.120401829
3,Fused head,CLAIRE,"If you have collaborated with any coworkers on these days, suggest to your boss that they take the lead in your absence. ",1841,22,4.5,121,2.656878854,6.369372652,35.16849394,49.01936722,70.10691833,46.02067876,6.153767586,44.99378084,4.941975594,29.39681445,Correct-A,Correct-A,Incorrect-A,Incorrect-A,0.128265953
3,Fused head,CLAIRE,This process is especially helpful if you have whole sweet potatoes that are on the brink of turning bad. ,1842,19,4.578947368,106,2.469410572,7.711642341,30.01156231,37.07556915,46.2107811,39.54357433,7.117230892,43.72426969,14.14216995,26.00501946,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.128893103
3,Fused head,CLAIRE,Retirement can be a new and frightening experience for many people. ,1843,11,5.181818182,68,2.382957629,6.191263467,23.80426801,23.2783699,69.70272064,45.13971591,10.39066219,43.04050739,144.8028717,22.39194884,Correct-A,Incorrect-B,Correct-A,Correct-A,0.132284155
3,Fused head,CLAIRE,"At some points in time it may be tempting to work full time at a minimum wage job and disregard high school, but without either one of these certifications, there is no way to gain admission to college. ",1844,38,4.342105263,203,2.501877231,6.404539379,27.27178501,21.79076004,31.40287399,32.186631,3.684141159,26.69351705,5.561398506,20.36158788,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.115740507
3,Fused head,CLAIRE,"Because of this connection, you should look for recurring ideas between the two. ",1845,13,5.230769231,81,2.518851371,7.431120641,58.67036241,50.01687241,73.74891663,58.56702548,6.918913841,75.45665086,7.735224247,49.25974048,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.164087969
3,Fused head,CLAIRE,"If you're one of those people, this article is for you. ",1846,11,4.090909091,56,2.70864253,7.792144122,13.82189052,7.311412811,11.51683617,13.12641595,10.81389809,9.629800773,5.996183872,8.575234469,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.11187696
3,Fused head,CLAIRE,This process makes it a lot easier to get the images online. ,1847,12,4.083333333,61,2.502088986,7.530232278,39.55136257,34.53096771,38.57598114,35.8685008,8.601462364,30.61168234,70.56882477,23.80676531,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.173930613
3,Fused head,CLAIRE,"Each card can be decorated differently, depending on who is creating them. ",1848,12,5.25,75,2.939588986,7.9467632,43.74609399,41.46294403,56.73049927,51.21712857,9.68536377,46.17867451,9.070631027,42.36948839,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.046749753
3,Fused head,CLAIRE,This method works because microwaves and wireless networks operate on very nearly the same electromagnetic frequency (between 2.4 and 2.5 GHz). ,1849,21,5.857142857,144,2.595898509,8.718376597,28.91127984,25.64850044,36.2055397,50.3235303,5.521261692,28.72052129,6.155750751,16.4704213,Incorrect-A,Incorrect-B,Incorrect-B,Correct-A,0.111442973
3,Fused head,CLAIRE,Get a duplicate card and place that card on the bottom of the deck. ,1850,14,3.857142857,68,2.811609565,5.935247652,46.15579069,24.32402229,23.27433586,58.76068311,5.706236839,26.98278731,20.11624718,16.8392078,Correct-A,Incorrect-B,Correct-A,Incorrect-Neither,0.275675832
3,Fused head,CLAIRE,Use this shot when you have forced your opponent back behind the baseline with a series of deep and powerful shots. ,1851,21,4.523809524,116,2.662025424,6.285806486,57.78864246,41.92776871,71.8065567,113.7795116,12.48720741,79.83933692,7.854434967,30.39007711,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.150112764
3,Fused head,CLAIRE,"Sometimes it can be hard to find your name, but this article should help. ",1852,14,4.285714286,74,2.762057205,6.728308948,26.50868714,18.79546165,23.06024551,27.66305269,4.113233089,25.66249639,8.955792427,23.07347196,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.080589263
3,Fused head,CLAIRE,This article will teach you how to build a basic catapult. ,1853,11,4.363636364,59,2.78477581,6.631801012,15.22646236,29.81942368,43.4291687,23.40869754,9.605569839,34.18893572,41.30991364,25.35058168,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.104163798
3,Fused head,CLAIRE,You might find that this strategy does not work on everyone. ,1854,11,4.545454545,61,2.516593992,7.499478115,45.29345611,31.30593109,39.37870407,54.83895122,18.00429726,22.26941615,9.308197975,25.42316564,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.056707943
3,Fused head,CLAIRE,"Whatever the reason, this article is for you! ",1855,8,4.75,46,2.528600109,8.239351534,31.02145405,16.98636627,22.44322205,33.86596043,4.189416409,48.51235622,13.00128555,42.63731858,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.200936248
3,Fused head,CLAIRE,Always drive with caution if you believe there are any animals nearby. ,1856,12,4.916666667,71,2.478233406,7.221380439,45.10803251,53.50170135,63.50821686,63.73267728,35.54291153,45.05698785,19.42022896,42.1585066,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.040960142
3,Fused head,CLAIRE,Then connect the negative clamp to the negative connections at the other end of the battery pack and connect the other clamp to the negative terminal of your application. ,1857,29,4.896551724,171,2.408924168,6.288315766,23.02367989,21.66498184,38.29071426,58.54664236,5.140230179,32.04368549,7.032123089,18.65230257,Correct-B,Correct-B,Incorrect-Neither,Incorrect-Neither,0.311865812
3,Fused head,CLAIRE,"Some cyclists like tricks, some like races, and some like speed control. ",1858,12,5.083333333,73,2.579277899,7.119169028,63.55538532,49.8065567,150.598938,107.0814443,13.66047001,75.99303919,10.94287205,45.99429822,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.056724643
3,Fused head,CLAIRE,1. Gather the following ingredients: ,1859,5,6.4,37,2.673760174,8.63898124,159.1264688,45.61991882,48.48269653,142.9149583,12.51340389,34.25678899,25.52933311,43.16878416,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.201953704
3,Fused head,CLAIRE,"A jury will pick up on these signs, and it may influence their opinion of your testimony. ",1860,17,4.294117647,90,2.827576522,6.909340482,47.38386883,67.4713974,88.33478546,113.415398,6.419320583,85.39781041,11.87816238,44.23666104,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.099794379
3,Added compound,CLAIRE,A vehicle with underinflated tires consumes more truck fuel. ,1861,9,5.777777778,61,3.225703865,8.177047482,143.2146425,81.14482117,138.6338959,177.0963467,20.1116581,100.0704601,37.69756699,83.10968549,Correct-A,Correct-B,Incorrect-A,Incorrect-A,0.023187668
3,Added compound,CLAIRE,Take kettle bells or bullhorns. ,1862,5,5.4,32,3.115760174,9.04074024,269.835666,250.162323,193.1086884,186.7227223,53.03528976,259.3810228,1792.609131,194.9979943,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.022487647
3,Added compound,CLAIRE,Adding table sugar to rabbit treats can cause obesity and dental problems. ,1863,12,5.25,75,3.348233406,6.878479767,129.3445387,164.7309265,377.2929688,120.0848374,31.74672699,287.955111,1045.727295,83.20274866,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.096089189
3,Added compound,CLAIRE,Be sure you have permission from the land owner to remove rocks from the property before doing this. ,1864,18,4.611111111,101,2.638822271,6.151400733,24.06606657,19.91057968,44.19068146,40.45649748,6.362147331,24.84291434,7.822921753,13.52345613,Correct-A,Correct-B,Incorrect-Neither,Incorrect-A,0.164363198
3,Added compound,CLAIRE,Wash your hands thoroughly with soap and water and dry them before handling your contact lenses. ,1865,16,5.0625,97,2.914925054,6.482665892,19.04386341,13.71552753,33.71634674,28.76631279,16.42368317,18.2971479,40.6153717,11.85262308,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.094493724
3,Added compound,CLAIRE,1. Stop the practice of boarding hospital patients. ,1866,8,5.5,52,2.851100109,7.790301775,158.2961914,152.2266541,250.4610748,278.7203555,13.05396366,111.5579622,81.34149933,101.6965665,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.1968921
3,Added compound,CLAIRE,This makes them very different from purring cats and barking dogs which use a whole vocal range to communicate. ,1867,19,4.894736842,112,2.719740412,7.433780235,44.03774267,43.83100128,80.78361511,90.75780242,6.081917763,62.00179958,6.640388489,42.97286445,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.089402093
3,Added compound,CLAIRE,The road trip will take 3-4 hours and offers a scenic view of Thailand’s landscape. ,1868,15,4.6,84,2.887173449,7.561468827,40.07282346,67.84246826,96.59436798,35.86661947,11.88934612,31.3588212,8.543615341,23.96703568,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.109461731
3,Added compound,CLAIRE,You can see the new language editor option from the toolbar; ,1869,11,4.545454545,61,2.757503083,6.563596194,115.5834027,101.3208618,150.4585419,132.8172588,6.7950387,100.9498185,79.17791748,110.9311777,Incorrect-A,Correct-B,Incorrect-A,Incorrect-A,0.20547437
3,Added compound,CLAIRE,"Just in case, pack a light jacket, and if you tend to get sea-sick, then have some extra seasickness pills handy. ",1870,21,4.428571429,114,2.637981035,6.882192876,18.58938969,23.89977646,65.17916107,35.81740651,2.77064991,43.5342873,3.09796834,14.53837446,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.103283219
3,Added compound,CLAIRE,"4. Undergo shoulder surgery, if necessary. ",1871,6,6.166666667,43,3.044177971,8.976438712,80.66671391,88.34922791,133.6607819,92.26847639,14.45712185,47.35537458,58.70366287,71.87808969,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.008314265
3,Added compound,CLAIRE,Many cameras advertise image stabilizers to stop movement blur. ,1872,9,6.111111111,64,3.073896425,8.394656474,146.1250465,221.4947205,447.4702454,927.5411631,12.27275372,274.6095434,732.138855,134.5441214,Correct-A,Correct-A,Incorrect-A,Incorrect-A,0.060501653
3,Added compound,CLAIRE,"Once you have them, put on a pair of gardening gloves. ",1873,11,4.0,55,2.910800079,6.2357452,24.86836078,18.62720299,35.29382706,33.91188571,11.238554,29.64244019,11.77443027,17.97503705,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.120640327
3,Added compound,CLAIRE,There a lot of other flower plants related to thistles that are omitted from this article. ,1874,16,4.6875,91,2.540083424,7.375095904,65.47739693,38.91407394,48.74238586,59.83743165,7.86219883,49.46639332,11.82514191,48.56775545,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.127132586
3,Added compound,CLAIRE,Use the Unique Rand Card or other travel money debit card to protect yourself from debit and credit card fraud. ,1875,20,4.6,112,3.028566739,7.725735217,121.1238971,102.5368576,102.4846039,111.3331211,8.48087883,102.0233007,9.248715401,76.72280517,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.119379612
3,Added compound,CLAIRE,Tighten the center knot. ,1876,4,5.25,25,2.838133479,8.138453284,274.0802545,147.7837372,326.3959351,205.6684354,18.11144829,67.19409252,1334.98877,78.0328996,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.253218467
3,Added compound,CLAIRE,"However, here is one great meditation technique for beginners: ",1877,9,6.0,63,2.605837102,7.9749498,129.0364016,79.58224487,70.9360199,113.725704,7.83874464,70.16885559,21.82112122,72.7919437,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.060526023
3,Added compound,CLAIRE,"In fact, you can keep a goldfish tank without a heater. ",1878,11,4.090909091,56,3.163527352,6.370338382,37.87768759,33.83123398,87.68660736,39.02453422,10.79751873,35.92520925,8.993728638,19.65788307,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.089463491
3,Added compound,CLAIRE,Close your eyes and imagine that you’re under a beautiful forest waterfall during your shower. ,1879,15,5.333333333,95,2.766586725,6.257090147,34.14120259,97.25795746,197.418808,47.16683989,12.05912304,66.22367231,31.92533493,30.53639726,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.087303361
3,Added compound,CLAIRE,"At the earliest, results can be expected two to three business days after the samples are sent in. ",1880,18,4.5,99,2.785977875,7.8745752,28.55052349,32.24343109,50.70320511,46.26373782,7.85600996,33.40347973,7.735823631,23.28981117,Incorrect-B,Correct-B,Incorrect-Neither,Incorrect-Neither,0.160524691
3,Added compound,CLAIRE,Your certificate of copyright registration will serve as proof that you have a valid copyright. ,1881,15,5.4,96,2.735502261,7.480773676,17.13749134,22.1454792,40.89822006,32.70629815,6.889745712,52.04103625,21.44424629,19.83095556,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.099144222
3,Added compound,CLAIRE,The easiest way is to pick the seed out of the gel with the tip of a butter knife before moving on to drying. ,1882,24,3.583333333,110,2.730938913,5.914888972,38.86839771,32.43556976,43.72505188,46.60816106,6.75810194,39.355202,5.003156662,24.90214982,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.256107589
3,Added compound,CLAIRE,1. Find a maple tree. ,1883,5,3.4,22,3.005760174,8.36669664,127.3598233,81.67123413,171.8114319,292.1383517,8.344129562,53.69208718,82.41555023,47.4962395,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.078632701
3,Added compound,CLAIRE,"If you have to return it overdue, then you will be charged a late delivery fee and you don't want that. ",1884,21,3.952380952,104,2.763873085,6.583178207,18.94781793,20.34401703,33.26249695,22.72572371,5.513586521,24.73405167,8.672672272,16.33795432,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.107919566
3,Added compound,CLAIRE,Keep a gratitude journal. ,1885,4,5.5,26,2.523133479,8.288362534,72.67437218,91.88636017,572.059021,169.0522799,164.9006042,120.4504885,332.4786987,55.81053454,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.09819152
3,Added compound,CLAIRE,Gently place the back of the book into the fold on the back of your paper cover. ,1886,17,3.764705882,81,2.891325524,5.285221655,38.3792781,32.17458344,36.40484238,44.14900882,9.970618248,37.8745992,7.890761852,29.33299909,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.32234418
3,Added compound,CLAIRE,Make a dust storm survival kit. ,1887,6,4.333333333,32,3.162088986,7.227241689,264.7147573,452.8128967,400.7568054,252.8643367,32.1967926,203.0216311,523.8136597,152.436946,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.065815587
3,Added compound,CLAIRE,"If you are worried about bringing it up because you are taking the prescription drug illegally, try speaking in hypotheticals. ",1888,20,5.35,127,2.893753391,7.430585427,60.23518126,49.48093796,60.77923965,56.62512381,6.226824284,36.59920824,4.530740738,26.87016541,Incorrect-A,Correct-B,Correct-A,Correct-A,0.10344933
3,Added compound,CLAIRE,"Choose a flavor your child will love like lemon grape, bubblegum, strawberry or cherry. ",1889,14,5.285714286,88,3.044647702,6.565628805,42.31308791,39.65291977,54.48218536,56.69458585,9.665575981,80.94170546,33.62907791,38.22638857,Incorrect-A,Correct-A,Correct-B,Correct-B,0.04926858
3,Added compound,CLAIRE,Write out some vows for the soon-to-be-married wedding couple to say. ,1890,11,5.363636364,70,2.710460712,6.927428843,39.63546176,33.45559692,63.30875397,59.81107324,15.15815258,53.22060223,38.61714172,22.62804839,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.167422033
3,Added compound,CLAIRE,"If you've managed to make it through the morning without blowing your cover and you'd like to continue dating her, ask for her phone number as she (or you) leaves. ",1891,30,4.466666667,164,2.723004522,6.757137656,23.90109912,22.11420631,29.12887192,36.27757838,3.261034489,23.56219804,8.700353622,17.3716168,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.110587617
3,Added compound,CLAIRE,The toys will be great practice targets. ,1892,7,4.857142857,41,2.561257267,8.132871315,537.7075859,405.0054626,439.7986755,523.6608441,16.21588326,127.5148395,64.9426651,144.0516518,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.026136212
3,Added compound,CLAIRE,6. Clean up your Windows registry. ,1893,6,4.833333333,35,3.057511305,8.503192212,235.6858133,73.27629089,225.2427368,466.5422335,15.35564232,85.67119894,528.2536621,59.29883301,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.020884567
3,Added compound,CLAIRE,"Now, feed the power connection cable into the trailer until your excess wire has officially disappeared into the trailer. ",1894,19,5.421052632,122,2.752898307,7.35126086,140.2968304,125.5263519,189.1783295,240.6353137,7.39855957,164.3067512,12.96513653,149.4344555,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.168391848
3,Added compound,CLAIRE,2. Line a large baking sheet with aluminium foil. ,1895,9,4.555555556,50,3.111674203,8.156171926,31.87549492,29.98181725,85.55860138,96.5889296,12.66551781,60.69704667,29.50735283,26.78854465,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.059986881
3,Added compound,CLAIRE,Make sure you put the color sign in front of the code. ,1896,12,3.583333333,55,2.86771116,5.385462678,65.42034788,26.61278152,57.99847412,58.80466181,16.80212784,36.60824943,57.54597473,25.53146355,Incorrect-A,Correct-B,Incorrect-Neither,Correct-A,0.257805645
3,Added compound,CLAIRE,"Without any custom configuration, most systems should still function adequately with their default BIOS settings. ",1897,15,6.6,114,2.528755652,9.151690436,95.06860685,65.31776428,119.1832275,180.4623752,5.21500349,95.949296,5.198540211,50.95230929,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.017676456
3,Added compound,CLAIRE,"Kite fishing is a fun, effective way to catch tuna fish in both shallow and deep waters. ",1898,17,4.235294118,89,2.982870639,6.568993545,25.07598153,27.78009796,36.79960632,42.12399428,7.39023304,31.4577493,14.23275089,26.82798074,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.122502446
3,Added compound,CLAIRE,Do you want to write for the school paper? ,1899,9,3.777777778,43,2.859170435,5.734487459,34.26147743,19.47066116,39.29106522,40.47372816,11.98180962,23.87875449,28.78322983,16.92830986,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.215799069
3,Added compound,CLAIRE,"The Dynamic Link Library, or DLL file, is a mainstay of traditional database programming. ",1900,14,5.428571429,90,2.545990621,9.683272753,32.71260717,45.00138855,63.08145523,77.93469252,8.57990551,57.01581937,9.575374603,30.12590685,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.091676685
3,Added compound,CLAIRE,2. Lie down with your back against the ground and your legs straightened out in front of you with one leg on either side of the exercise ball. ,1901,28,4.107142857,143,2.895761957,5.739803333,14.40969205,11.50270653,23.55303192,24.92194615,7.58278513,21.20507342,7.54513073,11.2619617,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.176537951
3,Added compound,CLAIRE,2. Keep up regular vet visits to check for health problems. ,1902,11,4.454545455,60,2.954097075,7.698969843,83.60625801,42.80932999,92.91125488,135.8572743,10.04624367,54.62033587,17.62641525,36.00233624,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.077313115
3,Added compound,CLAIRE,You are prohibited from performing certain activities while in the U.S. on a business visitor visa. ,1903,16,5.25,100,2.619850109,7.819587029,28.23407778,20.03146362,23.53092194,28.02870223,6.788097382,21.34654118,11.21538639,13.4911749,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.135713971
3,Added compound,CLAIRE,"If you are not in a spot that you can pull off, make sure your lights are on, honk your horn continuously, and use the center lane line as a guide. ",1904,31,3.774193548,148,2.947019411,6.310369888,21.22018518,21.54112625,30.19337654,27.88440414,2.754869461,21.82487231,4.181338787,18.16537045,Incorrect-A,Correct-A,Incorrect-B,Correct-A,0.124252519
3,Added compound,CLAIRE,Spraying the pans with non-stick cooking spray will allow for easy removal of loaves after they are done baking. ,1905,19,4.947368421,113,2.617438673,7.42369013,20.17031366,14.39171505,30.84436607,33.64716306,10.28212929,46.65134103,7.828671932,22.24580696,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-A,0.115519433
3,Added compound,CLAIRE,5. Keep the treatment list as succinct and direct as possible. ,1906,11,4.727272727,63,2.402618261,8.306609837,48.99314934,72.61624908,76.06130219,53.90426261,9.049624443,55.62301898,29.12791443,80.47296853,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.162278349
3,Added compound,CLAIRE,Import your photos into the photo app. ,1907,7,4.571428571,39,2.876971553,7.5378476,89.4582068,54.85341263,113.5357895,100.8181064,28.26626015,72.13921774,451.1393738,43.67362468,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.160800002
3,Added compound,CLAIRE,If your hair is well conditioned you wont need any hair oil at all. ,1908,14,3.857142857,68,2.972323851,6.679994162,32.49167727,27.60019112,53.26908112,53.03101506,11.23356819,27.43995152,11.10471344,19.77876031,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.042116674
3,Added compound,CLAIRE,Pair this with black school shoes and a school tie for your shirt. ,1909,13,4.153846154,67,2.952215452,5.723636169,103.1795624,101.5180283,109.782814,142.7501372,13.71090794,83.67070722,65.86660767,58.67346785,Incorrect-A,Correct-B,Correct-A,Correct-A,0.124733824
3,Added compound,CLAIRE,"Many owners think that cabbage and Iceberg lettuce are good foods for rabbits, but they're not. ",1910,16,5.0,96,2.732116794,7.840607784,41.40530188,42.94840622,77.08617401,73.35949978,8.949030876,77.28558653,6.793146133,33.09821303,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.071325233
3,Added compound,CLAIRE,Sprinkle as little or as much of the cinnamon sugar as you want over the toast. ,1911,16,4.0,80,2.49328337,5.556341508,29.83580069,15.42212772,34.71432877,42.88115227,13.27655888,47.17199059,24.52984047,18.84642359,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.197013913
3,Added compound,CLAIRE,"Have you ever wanted to make your own Barbie doll clothes, either for yourself, your daughter, or your friends? ",1912,19,4.894736842,112,2.647045721,6.96010413,18.05475371,14.1713686,22.25346756,25.49035346,4.220368385,23.33195556,13.13716125,13.28290982,Incorrect-A,Incorrect-B,Incorrect-B,Correct-A,0.069989037
3,Added compound,CLAIRE,Pour the brownie mix into the bowl. ,1913,7,4.142857143,36,2.838933416,6.628239019,112.8432663,29.11431313,62.66198349,392.5136733,34.74992752,37.62905097,168.4122467,26.44413587,Correct-A,Correct-A,Correct-B,Incorrect-Neither,0.288691981
3,Added compound,CLAIRE,"If you don’t already have some background in sound production, a good recording program to start off with is Cubase. ",1914,20,4.85,117,2.668253391,6.66151527,20.2647612,37.58283234,68.46526337,34.27841507,5.032866001,24.27733038,7.440451622,13.25834165,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.095307803
3,Added compound,CLAIRE,"You need the same identification documents to obtain a DSC that you do for the DIN, including passport and proof of address. ",1915,22,4.681818182,125,2.491878854,7.054547155,57.56707899,34.6727562,57.96493912,78.99332127,4.758417606,49.47238489,6.729840755,31.83222876,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.21189004
3,Added compound,CLAIRE,Have you ever wanted to make a model race car? ,1916,10,3.7,47,2.849880087,6.69656892,37.76740245,22.76164818,36.64413071,32.64448896,33.85509491,30.97011594,47.166996,22.17522993,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.108057487
3,Added compound,CLAIRE,5. Pay the renewal fee. ,1917,5,3.8,24,2.565760174,9.54476924,253.5095118,151.7855377,120.798645,730.8695162,10.68537521,80.89366768,696.8414307,120.5164423,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.200133367
3,Added compound,CLAIRE,"Use a bristle brush to blend gradients and ombres, if desired. ",1918,11,4.727272727,63,2.733187984,7.754879479,24.49360786,34.46179962,53.9218483,33.69988551,26.45330429,67.08594636,9.978760719,51.0440361,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.139009705
3,Added compound,CLAIRE,* Grab a paper tissue. ,1919,5,3.6,23,3.099760174,7.97869664,341.7725803,405.6894836,780.8557129,398.8241617,49.30968094,269.6176625,86.8553772,223.2175504,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.079715306
3,Added compound,CLAIRE,Take a dance class. ,1920,4,4.0,20,2.963133479,7.380862534,81.14845774,90.32718658,248.3535919,121.1809161,112.7509689,70.30979291,215.9723053,33.17000627,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.098719638
3,Added compound,CLAIRE,"The higher your FICO score, which ranges from 300 to 850, the better interest rate you'll qualify for. ",1921,18,4.722222222,103,2.449451981,8.518906867,9.515606725,15.08627892,37.28370285,23.961425,7.652517319,20.3947814,4.704192638,8.821647659,Incorrect-A,Correct-A,Incorrect-Neither,Correct-A,0.098499758
3,Added compound,CLAIRE,"14. Create Movie Credits, you can use a video title creation system like Videotagger ",1922,14,5.071428571,85,3.075095342,7.62964181,197.0063628,266.8358459,276.0847778,352.3483119,4.36858654,354.5473764,21.56046486,312.2152566,Correct-A,Correct-B,Incorrect-Neither,Correct-A,0.04803157
3,Added compound,CLAIRE,Right click these selected files with your mouse to open a dropdown menu. ,1923,13,4.692307692,74,2.792697525,7.20711518,45.23946191,42.78495407,50.09231949,86.98165971,7.58638382,51.08871898,87.89713287,64.98984666,Correct-A,Correct-B,Correct-A,Correct-A,0.093106126
